step,loss,grad_norm,seconds
205,0.09234090149402618,0.28770798444747925,0.27291984400000047
206,0.09639431536197662,0.4060380160808563,0.3090918780000038
207,0.19351744651794434,0.3932783007621765,0.27054507099995817
208,0.09583957493305206,0.4128521978855133,0.2660769470000446
209,0.10635983198881149,0.24730083346366882,0.26063773300001003
210,0.10364983975887299,0.3097064197063446,0.2659080010000139
211,0.08818879723548889,0.3294048309326172,0.26711350800002265
212,0.146506205201149,0.3135940730571747,0.2685624019999864
213,0.10059060156345367,0.3149697184562683,0.2694580240000164
214,0.2197403758764267,0.5400637984275818,0.26642669500000693
215,0.10422851145267487,0.3765012323856354,0.26429550799997514
216,0.09919515252113342,0.40234753489494324,0.27480388399999356
217,0.1091698631644249,0.4276598393917084,0.27398713600001656
218,0.11772031337022781,0.4678789973258972,0.2762733079999862
219,0.1059042364358902,0.2749418318271637,0.27268234199999597
220,0.09340296685695648,0.3588421046733856,0.2725095839999767
221,0.08248898386955261,0.25670725107192993,0.2656704899999909
222,0.089983731508255,0.3600817620754242,0.26614458700004207
223,0.09416431188583374,0.3405894637107849,0.26568768499998896
224,0.10055491328239441,0.4612724483013153,0.2715363679999996
225,0.10172006487846375,0.33517295122146606,0.2675391860000218
226,0.09814423322677612,0.3128783404827118,0.2635229109999955
227,0.12235483527183533,0.42998015880584717,0.26154604600003495
228,0.10966980457305908,0.32681331038475037,0.2744476110000278
229,0.10015720874071121,0.26036861538887024,0.27052617200001805
230,0.10023501515388489,0.4686536192893982,0.2659392539999885
231,0.11465460062026978,0.5071865916252136,0.27206264599999486
232,0.08470278233289719,0.3125905394554138,0.263220055999966
233,0.114931121468544,0.4772602617740631,0.2645390480000174
234,0.12103975564241409,0.4541638195514679,0.26900870600002236
235,0.09254974126815796,0.2405032515525818,0.27036441599994987
236,0.08303161710500717,0.30557310581207275,0.26527891299997464
237,0.1147453710436821,0.267543762922287,0.2702220109999871
238,0.08265306055545807,0.3184686601161957,0.2666377069999726
239,0.10533224046230316,0.5039411187171936,0.26587213199996995
240,0.14033424854278564,0.256259948015213,0.2634485860000382
241,0.10962232947349548,0.26687735319137573,0.26509582799997133
242,0.08938527852296829,0.3792179226875305,0.2707076030000053
243,0.14820578694343567,0.3321463167667389,0.2928055259999951
244,0.08829136192798615,0.35986045002937317,0.26679020000000264
245,0.12250916659832001,0.28123605251312256,0.26583025200000066
246,0.08780977129936218,0.36587661504745483,0.25962143600003174
247,0.08966219425201416,0.3649246096611023,0.2697295329999747
248,0.10207192599773407,0.25113895535469055,0.2613125480000349
249,0.07992424070835114,0.315883606672287,0.2625038119999772
250,0.07580588757991791,0.2873384952545166,0.2661805310000318
251,0.11165677011013031,0.2666354179382324,0.2802633539999988
252,0.14695170521736145,0.32913443446159363,0.2822920419999946
253,0.10328394919633865,0.46977499127388,0.26613513099999864
254,0.12337152659893036,0.4223023056983948,0.2761202019999587
255,0.08734294027090073,0.3988472819328308,0.26211340500003644
256,0.08769084513187408,0.27641355991363525,0.265461857000048
257,0.09163444489240646,0.43942707777023315,0.2650842429999898
258,0.09275581687688828,0.41839146614074707,0.2664393959999529
259,0.07685469090938568,0.24418556690216064,0.279709352999987
260,0.082725390791893,0.26956477761268616,0.26281078099998467
261,0.07850201427936554,0.3355502486228943,0.26786259700003257
262,0.08549974858760834,0.36793187260627747,0.2604566080000268
263,0.08465233445167542,0.3713306784629822,0.2723010880000061
264,0.08060309290885925,0.3052075207233429,0.2609810829999901
265,0.10624697059392929,0.23377859592437744,0.2662777799999958
266,0.10112139582633972,0.34210801124572754,0.2667580849999922
267,0.09008647501468658,0.23415829241275787,0.25701240599994435
268,0.22380560636520386,0.7207410931587219,0.25833741500002816
269,0.1498139500617981,0.26222237944602966,0.26986685299999635
270,0.0829717293381691,0.3280327320098877,0.2789308540000093
271,0.12815062701702118,0.2568929195404053,0.3005472919999761
272,0.08318156003952026,0.26394709944725037,0.2944721910000112
273,0.10660398006439209,0.3079875409603119,0.2931286169999794
274,0.09757337719202042,0.23389330506324768,0.27141562799999974
275,0.1545681208372116,0.4188776910305023,0.27686550999999326
276,0.08296985924243927,0.21679449081420898,0.3033240910000359
277,0.09370752424001694,0.4070868492126465,0.26288247200000114
278,0.09604141116142273,0.22577109932899475,0.2596914420000189
279,0.07430814951658249,0.20341552793979645,0.2677958639999929
280,0.11665313690900803,0.2688971161842346,0.256638597999995
281,0.13900531828403473,0.23708222806453705,0.26738397599996233
282,0.08225472271442413,0.2996461093425751,0.26402989000001753
283,0.08435502648353577,0.30621302127838135,0.26216171200002236
284,0.08506077527999878,0.3278728723526001,0.26630685300000323
285,0.08820866793394089,0.41037511825561523,0.2668751410000141
286,0.07796799391508102,0.26655226945877075,0.2654149420000067
287,0.14191825687885284,0.349494606256485,0.2619388089999575
288,0.07574473321437836,0.20162545144557953,0.26662084000003006
289,0.08458134531974792,0.3497518301010132,0.26881141299998035
290,0.08565521240234375,0.3599979877471924,0.25913873000001786
291,0.12704239785671234,0.2524900436401367,0.27336926600003153
292,0.08728842437267303,0.33435288071632385,0.26718304999997144
293,0.07652541995048523,0.24660445749759674,0.2562398210000083
294,0.10986699163913727,0.3892287611961365,0.26323963500004766
295,0.07591000199317932,0.30820155143737793,0.27031132500002286
296,0.06810742616653442,0.2060050070285797,0.26963585699996884
297,0.08756428956985474,0.24211761355400085,0.2607892579999884
298,0.09434982389211655,0.28773245215415955,0.2617797430000337
299,0.07831631600856781,0.33188551664352417,0.2628345470000113
300,0.10495413839817047,0.2810271382331848,0.2627293799999961
301,0.08188179135322571,0.25399288535118103,0.2646728260000373
302,0.1363091766834259,0.32255327701568604,0.27763957600001277
303,0.12252165377140045,0.32403364777565,0.27019894300002534
304,0.1229434683918953,0.3779343068599701,0.2598708800000509
305,0.08407481759786606,0.22356899082660675,0.2624351829999796
306,0.1016119047999382,0.4374638497829437,0.26933650099999795
307,0.11132883280515671,0.21048806607723236,0.2726474969999799
308,0.1427566111087799,0.24486187100410461,0.26539500299998053
309,0.0697232186794281,0.23478533327579498,0.2609311539999908
310,0.08173588663339615,0.29773423075675964,0.26553839499996457
311,0.08365835249423981,0.3501743674278259,0.26719109499998694
312,0.1215514987707138,0.25269338488578796,0.2711952640000277
313,0.08456578850746155,0.36924779415130615,0.3009736839999846
314,0.09779450297355652,0.4332599341869354,0.26067709900002
315,0.06776018440723419,0.18011881411075592,0.27307400600000165
316,0.08390249311923981,0.2564629316329956,0.2646978849999755
317,0.08029082417488098,0.1700281947851181,0.26744995499996094
318,0.09973644465208054,0.1844458431005478,0.2705432199999791
319,0.08371737599372864,0.39862433075904846,0.26324460500001123
320,0.11460773646831512,0.4816778600215912,0.2634992199999715
321,0.0894746333360672,0.26896366477012634,0.29649994700002935
322,0.07050170004367828,0.24603271484375,0.2858219469999881
323,0.09417130053043365,0.3551825284957886,0.27207651599997007
324,0.1158871054649353,0.1955140084028244,0.2641057839999803
325,0.1029396802186966,0.19391517341136932,0.26297716599998466
326,0.07818934321403503,0.22622688114643097,0.2617541110000161
327,0.06930321455001831,0.19063875079154968,0.2657473440000331
328,0.08739084005355835,0.19724686443805695,0.2581509899999901
329,0.0962061658501625,0.19332316517829895,0.269139306999989
330,0.0825243592262268,0.2216474711894989,0.2549880489999623
331,0.0766737312078476,0.2602185606956482,0.25999906499998815
332,0.07934264838695526,0.14583875238895416,0.26535204000003887
333,0.13540370762348175,0.31362950801849365,0.2783648669999934
334,0.07621575891971588,0.2655867040157318,0.2655659339999943
335,0.0837022140622139,0.3047568202018738,0.2700869399999988
336,0.07428163290023804,0.2804212272167206,0.2648938620000081
337,0.08770518004894257,0.18326185643672943,0.2740818009999657
338,0.07320011407136917,0.25201618671417236,0.2625142310000115
339,0.07104821503162384,0.20907139778137207,0.2656781190000288
340,0.11750037223100662,0.2550596594810486,0.2663541639999494
341,0.07635384798049927,0.2522382140159607,0.2688530170000263
342,0.08079226315021515,0.21413439512252808,0.2715904770000179
343,0.0844116359949112,0.3804978132247925,0.2636375720000501
344,0.0759936198592186,0.323544442653656,0.2584794759999909
345,0.073651023209095,0.2780073881149292,0.2606146859999967
346,0.06557859480381012,0.1779811531305313,0.2711108960000388
347,0.0870380699634552,0.4333743751049042,0.2608708989999968
348,0.06528555601835251,0.20253321528434753,0.2748991250000472
349,0.08018189668655396,0.29090553522109985,0.2901434109999741
350,0.10035824775695801,0.1671985685825348,0.2731716320000146
351,0.061146076768636703,0.15427802503108978,0.26744609899998295
352,0.10067714750766754,0.3720051646232605,0.2668746360000114
353,0.06644539535045624,0.18433237075805664,0.25907652099999723
354,0.07624039053916931,0.26570335030555725,0.2614436009999963
355,0.08633305877447128,0.29260972142219543,0.2685935860000086
356,0.0699535459280014,0.2808963358402252,0.2654493750000029
357,0.07281569391489029,0.25518205761909485,0.26109297700003253
358,0.07371889799833298,0.21902577579021454,0.26256190300000526
359,0.06891435384750366,0.21023070812225342,0.27317818399995986
360,0.06874818354845047,0.2219076156616211,0.2658917609999776
361,0.16101056337356567,0.3459692895412445,0.2634744370000135
362,0.07367418706417084,0.3029617667198181,0.26544361100002334
363,0.06276723742485046,0.229836568236351,0.268937563999998
364,0.08630140125751495,0.15280933678150177,0.27199544899997363
365,0.07166151702404022,0.2501257658004761,0.26596361700001125
366,0.059132203459739685,0.16030356287956238,0.28444644699999344
367,0.06986777484416962,0.2735394537448883,0.27953189300001213
368,0.06785526871681213,0.24084116518497467,0.26641309899997623
369,0.0777311772108078,0.1886417269706726,0.26089691499998935
370,0.05969008058309555,0.14835426211357117,0.28248064000001705
371,0.08092782646417618,0.27046439051628113,0.27699736900001426
372,0.08811748027801514,0.1915459930896759,0.27125367100001085
373,0.14384734630584717,0.32141828536987305,0.2873744259999853
374,0.07809069752693176,0.2840721309185028,0.27488217399996984
375,0.06522390991449356,0.2312062382698059,0.27303069499998855
376,0.09043832868337631,0.28519341349601746,0.2595327829999974
377,0.06078144535422325,0.17941689491271973,0.2617449219999912
378,0.13053587079048157,0.29859042167663574,0.2717113079999649
379,0.08576847612857819,0.1804662048816681,0.27616787100004103
380,0.06772378832101822,0.1759987473487854,0.2609981850000054
381,0.07832077890634537,0.22048288583755493,0.26552498000000924
382,0.07917133718729019,0.33592483401298523,0.2615854459999696
383,0.06232461333274841,0.16625364124774933,0.2581791719999842
384,0.06439977884292603,0.20433279871940613,0.2593760549999615
385,0.1120370477437973,0.24744991958141327,0.2610655489999658
386,0.06483517587184906,0.20334476232528687,0.2790757909999684
387,0.07995527982711792,0.15301631391048431,0.2560943400000042
388,0.08670687675476074,0.15938737988471985,0.2585445180000079
389,0.08349757641553879,0.16376778483390808,0.2600333080000041
390,0.0861784964799881,0.17477338016033173,0.25836255199999414
391,0.06471794098615646,0.19272607564926147,0.26426231399995004
392,0.09667134284973145,0.16258743405342102,0.26774887900000977
393,0.10393931716680527,0.16984504461288452,0.2683879290000277
394,0.06792481243610382,0.18998323380947113,0.2658602000000201
395,0.06512481719255447,0.23769511282444,0.27760952099998804
396,0.06628396362066269,0.2335549294948578,0.26263447600001655
397,0.06491813063621521,0.24001891911029816,0.2852148779999766
398,0.05923669785261154,0.1815522015094757,0.2642700019999893
399,0.058220066130161285,0.16633102297782898,0.2595046350000416
400,0.10939334332942963,0.2657051682472229,0.2801742519999948
401,0.05705665051937103,0.11976544559001923,0.26617025999996713
402,0.06055846065282822,0.22443225979804993,0.26744316000002755
403,0.06981424242258072,0.14069868624210358,0.2604025919999913
404,0.05763298273086548,0.1727212369441986,0.2634660880000297
405,0.08957477658987045,0.33200976252555847,0.2539882490000309
406,0.10815946012735367,0.23435735702514648,0.2608636329999854
407,0.06113605201244354,0.1454564481973648,0.2609534900000199
408,0.09435642510652542,0.18339687585830688,0.26540766099998336
409,0.09440625458955765,0.23348650336265564,0.2611257149999915
410,0.10581562668085098,0.25921234488487244,0.25653065000000197
411,0.0736566036939621,0.1838674247264862,0.2658114709999495
412,0.05889525264501572,0.17464189231395721,0.2655820869999843
413,0.12555059790611267,0.2180061787366867,0.2591172619999611
414,0.07034943252801895,0.10683025419712067,0.25956358699994553
415,0.0645684152841568,0.21384845674037933,0.2621882519999872
416,0.05886474624276161,0.12867407500743866,0.25659838899997567
417,0.06036309152841568,0.16896295547485352,0.2601435649999644
418,0.08341660350561142,0.131098210811615,0.2518203999999855
419,0.12767493724822998,0.2929780185222626,0.26234337700003607
420,0.06819118559360504,0.2849668860435486,0.25768026299999747
421,0.09810996055603027,0.27621540427207947,0.2653072520000137
422,0.0742279589176178,0.31910866498947144,0.2720552970000085
423,0.06569088995456696,0.20197920501232147,0.26168649900000673
424,0.06444689631462097,0.12556469440460205,0.29543840799999543
425,0.09291136264801025,0.19974780082702637,0.27626878699999224
426,0.10920046269893646,0.20483353734016418,0.2597298329999944
427,0.08356701582670212,0.16540852189064026,0.2558510889999752
428,0.14544454216957092,0.3386401832103729,0.2655012520000355
429,0.08789782971143723,0.16342765092849731,0.25699045999999726
430,0.08612313866615295,0.2643219828605652,0.26795090000001665
431,0.06642477214336395,0.14704515039920807,0.26578775100000485
432,0.07775923609733582,0.1215931847691536,0.263087798000015
433,0.06863729655742645,0.25013017654418945,0.2610274350000168
434,0.09098197519779205,0.22696755826473236,0.26348256099998935
435,0.12408599257469177,0.22052539885044098,0.28521341600003325
436,0.06447509676218033,0.21388979256153107,0.26228262899996935
437,0.07006336748600006,0.16163009405136108,0.259130013999993
438,0.07110738754272461,0.24672652781009674,0.25822217299997874
439,0.05556543916463852,0.08421000093221664,0.27358602700002166
440,0.16287750005722046,0.37955406308174133,0.26239758399998436
441,0.06246502324938774,0.1358342319726944,0.2562446729999692
442,0.07362096756696701,0.17972597479820251,0.26137426000002506
443,0.07263316214084625,0.10666409134864807,0.25854600599996047
444,0.30102455615997314,0.8989400267601013,0.25634388500003524
445,0.057191044092178345,0.13022461533546448,0.2623317509999765
446,0.10381341725587845,0.15299402177333832,0.2598931690000086
447,0.05986162647604942,0.11424419283866882,0.2578152600000294
448,0.07186716049909592,0.19265048205852509,0.2610601800000154
449,0.06209215521812439,0.2087283879518509,0.2576896430000488
450,0.08371584117412567,0.31833553314208984,0.26203345700002956
451,0.061852797865867615,0.20529671013355255,0.26088305199999695
452,0.05746539682149887,0.180638387799263,0.2670922040000505
453,0.05692270025610924,0.15787231922149658,0.2635498040000357
454,0.10442700982093811,0.2920471131801605,0.2615964020000092
455,0.06145486235618591,0.15080133080482483,0.25869634700001143
456,0.06355278193950653,0.27768856287002563,0.2636220969999954
457,0.0590544119477272,0.11089068651199341,0.2623037189999877
458,0.07834736257791519,0.3631129562854767,0.2606872860000067
459,0.05907103419303894,0.11308026313781738,0.26092556200001127
460,0.06517618894577026,0.1307862251996994,0.2655684899999642
461,0.06479093432426453,0.1951930969953537,0.2931589490000306
462,0.057362526655197144,0.16130666434764862,0.26011733100000356
463,0.06471304595470428,0.18088792264461517,0.2640065159999949
464,0.05775771662592888,0.15946385264396667,0.2628156719999879
465,0.054577745497226715,0.16258355975151062,0.2678866559999733
466,0.14194375276565552,0.36691704392433167,0.2571825499999818
467,0.058108799159526825,0.16873633861541748,0.2586316250000209
468,0.09433906525373459,0.2727929651737213,0.2584364450000294
469,0.1427093744277954,0.3864372968673706,0.26330074699995976
470,0.06182888150215149,0.23144666850566864,0.2590149719999886
471,0.07430915534496307,0.17966687679290771,0.27174198099999103
472,0.061387814581394196,0.2207091599702835,0.26675403400003006
473,0.06141053885221481,0.14663603901863098,0.2633709700000395
474,0.06684670597314835,0.1814439743757248,0.25845100800000864
475,0.08476869761943817,0.1777946949005127,0.2600304979999919
476,0.056091923266649246,0.11671610921621323,0.26384486500001003
477,0.10092775523662567,0.21794599294662476,0.260231387000033
478,0.054744694381952286,0.1691228449344635,0.25325930100001415
479,0.05582205206155777,0.08746564388275146,0.25560789299998987
480,0.05260690301656723,0.08244343101978302,0.26585919600000807
481,0.06809963285923004,0.21605248749256134,0.26127872600000046
482,0.05549591779708862,0.135126531124115,0.25807066300001225
483,0.05915950983762741,0.18655407428741455,0.265053671999965
484,0.062357619404792786,0.12878987193107605,0.26582324600002494
